Record_ID,Observation_Date,Region,District,Forest_Type,Forest_Area_ha,Tree_Cover_Loss_ha,Annual_Rainfall_mm,Population_Density,Fire_Incidents,Illegal_Logging,Deforestation_Risk,Loss_Rate,Illegal_Logging_Flag,Population_Pressure,Fire_Logging_Impact
REC01056,2024-06-08,Western,Kabale,Montane Forest,418.52,17.06,1006.5,502.0,8,No,Low,0.04076268756570773,0.0,1.1994647806556438,0.0
REC01057,2024-06-17,Eastern,Mbale,Tropical Rainforest,1663.79,45.44,1715.7,765.0,19,Yes,High,0.027311139025958803,1.0,0.45979360376008993,19.0
REC01058,2021-05-05,Western,Mbarara,Dry Forest,6013.92,254.49,2081.6,581.0,1,No,Medium,0.0423168249660787,0.0,0.09660919998935802,0.0
REC01059,2021-08-22,Western,Kabale,Mangrove,3409.2,199.88,2247.1,437.0,21,No,Medium,0.058629590519770035,0.0,0.12818256482459228,0.0
REC01060,2023-09-24,Western,Kabale,Plantation,7240.31,539.7,1336.9,237.0,1,No,High,0.07454100722206645,0.0,0.032733405061385494,0.0
REC01061,2023-09-22,Eastern,Mbale,Dry Forest,6023.69,285.96,2064.2,125.0,14,No,Medium,0.04747256249906619,0.0,0.020751399889436542,0.0
REC01062,2024-02-26,Western,Kabale,Woodland,3429.51,85.4,881.7,399.0,12,No,Low,0.02490151654317964,0.0,0.11634315106239666,0.0
REC01063,2023-07-07,Central,Wakiso,Dry Forest,6042.88,427.98,2499.9,159.0,22,No,High,0.0708238455835628,0.0,0.026311957212454988,0.0
REC01064,2023-06-02,Central,Wakiso,Dry Forest,1841.61,121.09,1644.2,111.0,0,No,Medium,0.065752249390479,0.0,0.06027334777721668,0.0
REC01065,2022-05-09,Central,Wakiso,Montane Forest,1644.0,24.24,877.2,235.0,21,Yes,High,0.014744525547445254,1.0,0.14294403892944038,21.0
REC01066,2021-02-24,Central,Mukono,Woodland,428.61,15.01,2428.4,337.0,1,No,Low,0.035020181516996804,0.0,0.7862625697020601,0.0
REC01067,2021-06-21,Central,Mukono,Dry Forest,6677.79,165.92,1244.9,804.0,12,Yes,High,0.024846543542100006,1.0,0.12039911407816059,12.0
REC01068,2023-12-21,Central,Wakiso,Plantation,5613.84,251.38,2396.5,371.0,3,Yes,Medium,0.04477861855699485,1.0,0.06608667151183503,3.0
REC01069,2023-10-08,Eastern,Mbale,Plantation,2999.84,73.7,1045.5,807.0,4,Yes,Low,0.024567976958771134,1.0,0.26901434743186303,4.0
REC01070,2021-06-23,Northern,Gulu,Tropical Rainforest,3080.59,123.31,1475.4,52.0,5,Yes,Medium,0.04002804657549366,1.0,0.01687988339895929,5.0
REC01071,2022-02-20,Central,Wakiso,Woodland,1531.89,70.44,1369.6,716.0,16,No,Low,0.04598241388089223,0.0,0.46739648408175516,0.0
REC01072,2023-01-26,Northern,Gulu,Dry Forest,4761.2,83.08,1725.7,620.0,11,Yes,High,0.017449382508611274,1.0,0.13021927245232295,11.0
REC01073,2024-02-12,Northern,Gulu,Tropical Rainforest,4353.45,189.6,2384.6,82.0,6,Yes,Medium,0.04355166592013231,1.0,0.018835636104698572,6.0
REC01074,2024-04-03,Central,Mukono,Woodland,3405.97,232.62,2194.2,487.0,0,Yes,Medium,0.06829772428999668,1.0,0.14298423063033439,0.0
REC01075,2023-09-21,Western,Mbarara,Montane Forest,5199.88,48.57,2130.3,79.0,11,No,Low,0.009340600167696177,0.0,0.015192658292114433,0.0
REC01076,2022-01-04,Central,Mukono,Dry Forest,4428.67,309.0,1230.3,634.0,22,No,High,0.0697726405444524,0.0,0.14315810390026804,0.0
REC01077,2024-11-23,Western,Kabale,Dry Forest,5192.63,16.27,2001.6,431.0,0,No,Low,0.0031332869855930424,0.0,0.08300225511927482,0.0
REC01078,2022-11-28,Northern,Gulu,Woodland,2682.65,6.41,1132.8,165.0,2,Yes,Low,0.0023894283637448045,1.0,0.061506346336644736,2.0
REC01079,2022-12-05,Western,Mbarara,Montane Forest,884.93,59.62,2283.1,600.0,5,No,Low,0.06737256054151176,0.0,0.678019730374154,0.0
REC01080,2023-04-17,Northern,Gulu,Woodland,6101.13,484.48,1600.1,112.0,18,Yes,High,0.07940824076851337,1.0,0.018357255131426473,18.0
REC01081,2024-06-05,Central,Wakiso,Montane Forest,5937.66,71.71,1530.1,873.0,1,Yes,Low,0.012077148236847511,1.0,0.14702761694000668,1.0
REC01082,2024-07-03,Western,Kabale,Plantation,6319.46,221.29,1355.5,200.0,15,Yes,High,0.0350172324850541,1.0,0.031648273744908584,15.0
REC01083,2024-05-10,Northern,Gulu,Plantation,3642.01,287.85,772.3,433.0,9,No,Medium,0.07903602680937175,0.0,0.11889039294235874,0.0
REC01084,2022-05-27,Central,Wakiso,Plantation,8160.75,535.91,726.7,483.0,20,No,High,0.0656692093251233,0.0,0.059185736605091445,0.0
REC01085,2022-09-21,Central,Mukono,Plantation,8438.57,635.93,776.6,785.0,13,Yes,High,0.07535992472658282,1.0,0.09302524005844592,13.0
REC01086,2024-04-04,Western,Kabale,Montane Forest,8501.9,509.52,1345.7,686.0,16,No,High,0.05993013326432915,0.0,0.08068784624613322,0.0
REC01087,2024-04-09,Western,Kabale,Plantation,9366.67,7.95,1798.8,380.0,8,Yes,Low,0.0008487541463508377,1.0,0.04056938058029161,8.0
REC01088,2023-10-06,Eastern,Mbale,Montane Forest,4854.88,353.36,2201.7,371.0,25,No,High,0.07278449724812971,0.0,0.07641795471772732,0.0
REC01089,2024-01-24,Central,Wakiso,Dry Forest,5489.85,101.09,881.8,173.0,6,No,Medium,0.018413982167090174,0.0,0.031512700711312694,0.0
REC01090,2024-12-18,Western,Kabale,Tropical Rainforest,7866.08,350.71,1807.2,459.0,2,Yes,High,0.04458510465187234,1.0,0.05835180928747229,2.0
REC01091,2022-07-09,Western,Kabale,Mangrove,6033.4,11.67,721.6,603.0,14,No,Low,0.0019342327709086088,0.0,0.09994364703152452,0.0
REC01092,2021-02-07,Northern,Gulu,Dry Forest,3940.98,7.8,1949.3,875.0,10,No,Low,0.0019792031423656042,0.0,0.22202599353460306,0.0
REC01093,2021-06-12,Central,Mukono,Tropical Rainforest,7950.81,431.61,1563.3,344.0,25,No,High,0.05428503510963034,0.0,0.04326603201434822,0.0
REC01094,2022-12-01,Western,Mbarara,Tropical Rainforest,8591.65,685.68,852.3,838.0,11,No,High,0.07980772028655729,0.0,0.09753656166161331,0.0
REC01095,2022-09-12,Central,Wakiso,Woodland,1947.51,98.68,2185.0,155.0,8,No,Low,0.0506698296799503,0.0,0.07958880827312825,0.0
REC01096,2021-01-01,Central,Wakiso,Mangrove,7108.97,364.35,1292.4,718.0,21,Yes,High,0.05125215045217521,1.0,0.10099916021589625,21.0
REC01097,2021-04-25,Eastern,Mbale,Woodland,2287.12,113.22,1829.0,343.0,1,No,Medium,0.049503305467137715,0.0,0.14997026828500473,0.0
REC01098,2021-07-05,Central,Wakiso,Plantation,7229.74,100.55,2319.7,344.0,5,No,Medium,0.013907830710371327,0.0,0.04758124081917192,0.0
REC01099,2022-05-17,Western,Mbarara,Dry Forest,546.04,24.65,827.2,363.0,14,Yes,High,0.04514321295143213,1.0,0.6647864625302176,14.0
REC01100,2021-07-30,Northern,Gulu,Woodland,6954.67,517.48,1467.5,500.0,8,No,High,0.07440755636140896,0.0,0.07189413732067805,0.0
REC01101,2024-07-25,Western,Kabale,Dry Forest,5402.85,173.52,1902.2,342.0,9,No,Medium,0.03211638302007274,0.0,0.06329992503956244,0.0
REC01102,2021-08-12,Central,Mukono,Tropical Rainforest,1464.42,83.07,2216.9,605.0,3,Yes,Low,0.05672552956119145,1.0,0.4131328444025621,3.0
REC01103,2024-11-25,Western,Kabale,Tropical Rainforest,897.94,15.6,2401.6,475.0,21,Yes,High,0.01737309842528454,1.0,0.5289885738468049,21.0
REC01104,2022-06-20,Northern,Gulu,Woodland,5611.84,276.33,707.9,186.0,0,Yes,Medium,0.04924053429891087,1.0,0.03314420938586987,0.0
REC01105,2021-01-26,Eastern,Mbale,Tropical Rainforest,1777.13,135.86,743.4,116.0,15,No,Medium,0.07644910614305088,0.0,0.06527378413509421,0.0
REC01106,2023-05-09,Central,Mukono,Tropical Rainforest,3059.15,178.46,1399.9,156.0,14,Yes,High,0.05833646601180066,1.0,0.05099455731167154,14.0
REC01107,2024-05-23,Eastern,Mbale,Mangrove,5119.3,265.33,1663.3,897.0,18,Yes,High,0.05182935166917352,1.0,0.17521926825933232,18.0
REC01108,2021-04-03,Western,Kabale,Tropical Rainforest,2415.92,136.83,853.7,162.0,18,No,Medium,0.05663680916586642,0.0,0.06705520050332792,0.0
REC01109,2023-02-03,Central,Wakiso,Mangrove,6877.52,164.45,2291.0,98.0,0,Yes,Medium,0.023911235445334942,1.0,0.014249322430178318,0.0
REC01110,2022-12-23,Eastern,Mbale,Montane Forest,3936.36,17.52,1074.1,474.0,11,Yes,High,0.004450812425692772,1.0,0.12041581562661952,11.0
REC01111,2021-07-18,Central,Wakiso,Woodland,9544.81,246.72,1977.4,323.0,3,No,Medium,0.025848602538971442,0.0,0.03384038026948677,0.0
REC01112,2021-01-26,Western,Mbarara,Plantation,6354.7,146.54,931.8,733.0,5,Yes,Medium,0.023060097250853697,1.0,0.11534769540654949,5.0
REC01113,2023-04-13,Northern,Gulu,Plantation,2362.71,79.66,1506.3,53.0,25,No,Low,0.03371552158326667,0.0,0.022431868489996655,0.0
REC01114,2021-05-24,Central,Wakiso,Tropical Rainforest,407.52,0.5,2388.9,69.0,7,Yes,Low,0.0012269336474283472,1.0,0.1693168433451119,7.0
REC01115,2024-11-06,Northern,Gulu,Mangrove,1600.68,64.89,702.0,475.0,23,No,Low,0.040539020916110655,0.0,0.29674888172526676,0.0
REC01116,2024-02-29,Western,Mbarara,Woodland,2484.37,55.59,2018.0,85.0,24,Yes,High,0.022375894089849743,1.0,0.034213905336161685,24.0
REC01117,2021-04-04,Eastern,Mbale,Montane Forest,2814.81,112.63,1275.2,273.0,7,No,Medium,0.04001335791758591,0.0,0.09698700800409264,0.0
REC01118,2022-03-03,Central,Wakiso,Tropical Rainforest,9378.43,569.34,2251.1,413.0,7,No,High,0.06070738918987507,0.0,0.04403722158186391,0.0
REC01119,2021-06-11,Central,Mukono,Dry Forest,394.48,23.15,1300.8,692.0,2,No,Low,0.05868485094301358,0.0,1.7542080713851145,0.0
REC01120,2023-03-01,Eastern,Mbale,Montane Forest,2423.24,16.7,2146.7,395.0,1,Yes,Low,0.006891599676466219,1.0,0.16300490252719502,1.0
REC01121,2021-11-29,Central,Wakiso,Tropical Rainforest,617.31,43.67,2025.8,899.0,5,No,Low,0.07074241467010094,0.0,1.4563185433574704,0.0
REC01122,2022-09-17,Central,Wakiso,Mangrove,8658.99,375.84,2153.3,140.0,0,No,High,0.04340460030557836,0.0,0.016168167419063885,0.0
REC01123,2022-04-12,Western,Kabale,Dry Forest,9640.3,435.1,1168.1,686.0,12,No,High,0.04513345020383184,0.0,0.07115961121541861,0.0
REC01124,2023-05-06,Eastern,Mbale,Dry Forest,3914.13,6.42,1139.0,605.0,12,No,Low,0.0016402112346805037,0.0,0.154568192676278,0.0
REC01125,2021-12-16,Central,Mukono,Mangrove,7422.22,443.31,1640.1,827.0,20,No,High,0.05972741309203985,0.0,0.11142218904855959,0.0
REC01126,2022-09-27,Central,Mukono,Dry Forest,3609.03,85.75,1309.4,341.0,6,No,Low,0.023759846828649248,0.0,0.09448522179089672,0.0
REC01127,2024-01-16,Eastern,Mbale,Woodland,9689.52,307.18,2098.7,693.0,20,Yes,High,0.031702292786433175,1.0,0.0715205706784237,20.0
REC01128,2024-06-26,Western,Mbarara,Mangrove,6873.23,255.49,2004.0,709.0,19,Yes,High,0.03717175185465931,1.0,0.10315383014972583,19.0
REC01129,2022-07-01,Central,Mukono,Tropical Rainforest,2413.52,123.11,1687.9,719.0,25,Yes,High,0.05100848553150585,1.0,0.2979051344094932,25.0
REC01130,2023-10-16,Western,Kabale,Woodland,1575.37,35.8,1792.9,574.0,16,Yes,High,0.02272482020096866,1.0,0.3643588490322909,16.0
REC01131,2024-11-29,Eastern,Mbale,Plantation,9212.4,470.08,936.5,266.0,22,Yes,High,0.051026876818201554,1.0,0.02887412617776041,22.0
REC01132,2022-02-12,Eastern,Mbale,Plantation,4841.97,298.07,2022.5,413.0,0,No,Medium,0.061559654438172885,0.0,0.08529586098220351,0.0
REC01133,2022-05-10,Central,Mukono,Dry Forest,668.69,0.37,2021.2,465.0,1,Yes,Low,0.0005533206717612047,1.0,0.6953894928890816,1.0
REC01134,2023-09-01,Western,Mbarara,Mangrove,2661.93,200.64,1898.8,276.0,9,Yes,Medium,0.07537388285942906,1.0,0.10368416900519549,9.0
REC01135,2022-05-10,Central,Mukono,Mangrove,2686.37,32.7,1017.3,363.0,0,Yes,Low,0.012172559997319804,1.0,0.1351265834564859,0.0
REC01136,2024-05-21,Northern,Gulu,Dry Forest,4835.28,120.06,1701.3,90.0,14,Yes,High,0.024829999503648188,1.0,0.01861319303122053,14.0
REC01137,2021-08-01,Central,Mukono,Tropical Rainforest,7520.92,68.72,935.1,737.0,13,Yes,High,0.009137180025847902,1.0,0.09799333060317089,13.0
REC01138,2022-08-25,Central,Mukono,Montane Forest,7736.02,479.83,1593.8,691.0,10,Yes,High,0.06202543426723302,1.0,0.08932241643635874,10.0
REC01139,2024-10-19,Central,Mukono,Tropical Rainforest,654.8,47.13,1259.5,230.0,25,No,Low,0.07197617593158218,0.0,0.35125229077580944,0.0
REC01140,2023-03-08,Northern,Gulu,Mangrove,897.63,11.62,1533.2,376.0,18,Yes,High,0.012945200138141549,1.0,0.4188808306317748,18.0
REC01141,2022-10-20,Central,Mukono,Dry Forest,255.23,16.89,1249.3,313.0,0,No,Low,0.06617560631587197,0.0,1.2263448654155076,0.0
REC01142,2022-08-07,Eastern,Mbale,Plantation,6823.79,128.42,1734.2,674.0,4,No,Medium,0.018819453705345563,0.0,0.09877208999690788,0.0
REC01143,2024-05-21,Northern,Gulu,Dry Forest,9650.9,384.24,1030.6,257.0,1,No,High,0.039813903366525405,0.0,0.026629640758892955,0.0
REC01144,2021-10-06,Central,Mukono,Plantation,8295.94,601.48,2119.1,49.0,22,Yes,High,0.07250293517069796,1.0,0.00590650366323768,22.0
REC01145,2023-06-16,Eastern,Mbale,Tropical Rainforest,7161.1,88.33,1004.2,524.0,18,Yes,High,0.012334697183393611,1.0,0.07317311586208822,18.0
REC01146,2023-09-11,Central,Wakiso,Mangrove,5951.39,326.42,2170.3,662.0,21,No,High,0.054847691043604936,0.0,0.11123451832261035,0.0
REC01147,2023-05-27,Northern,Gulu,Dry Forest,3659.64,194.26,2396.3,268.0,23,Yes,High,0.05308172388540949,1.0,0.07323124678930168,23.0
REC01148,2021-02-10,Central,Wakiso,Dry Forest,9439.1,226.84,1967.5,247.0,25,Yes,High,0.024031952198832515,1.0,0.026167749043870706,25.0
REC01149,2022-04-22,Western,Mbarara,Tropical Rainforest,7219.78,310.83,748.1,453.0,4,Yes,High,0.043052558388205736,1.0,0.0627442941474671,4.0
REC01150,2021-01-06,Central,Mukono,Mangrove,9009.08,376.9,1249.2,758.0,15,Yes,High,0.04183557033570575,1.0,0.08413733699778446,15.0
REC01151,2021-12-10,Central,Mukono,Woodland,3463.34,240.23,836.3,256.0,0,Yes,Medium,0.06936367783700127,1.0,0.07391708581889159,0.0
REC01152,2024-03-20,Central,Wakiso,Tropical Rainforest,7123.61,379.85,2036.0,406.0,2,Yes,High,0.053322683302426725,1.0,0.05699357488689022,2.0
REC01153,2022-10-04,Eastern,Mbale,Woodland,8903.97,363.27,1114.7,551.0,8,Yes,High,0.04079865498199118,1.0,0.06188250858886542,8.0
REC01154,2021-04-03,Northern,Gulu,Mangrove,2935.63,224.83,1882.8,392.0,20,No,Medium,0.07658662706131222,0.0,0.13353181429539826,0.0
REC01155,2024-05-12,Central,Mukono,Montane Forest,7353.34,97.96,1687.8,155.0,0,Yes,Low,0.013321837423538147,1.0,0.021078856682813524,0.0
REC01156,2021-11-05,Western,Mbarara,Mangrove,1593.67,122.61,2089.9,328.0,21,Yes,High,0.07693562657262795,1.0,0.2058142526369951,21.0
REC01157,2024-07-01,Central,Wakiso,Mangrove,6531.57,283.19,1598.2,413.0,25,No,Medium,0.04335711015881327,0.0,0.06323135172707328,0.0
REC01158,2023-09-10,Central,Mukono,Tropical Rainforest,2352.79,64.14,1533.0,171.0,9,Yes,Low,0.02726125153541115,1.0,0.07267966966877622,9.0
REC01159,2021-07-06,Central,Wakiso,Mangrove,3721.51,257.27,2266.4,444.0,7,No,Medium,0.06913054109756522,0.0,0.11930641056990307,0.0
REC01160,2023-02-05,Central,Wakiso,Dry Forest,5619.14,36.43,1002.8,120.0,5,Yes,Low,0.00648319849656709,1.0,0.021355581103158133,5.0
REC01161,2024-09-03,Central,Mukono,Dry Forest,7734.97,566.07,825.9,678.0,17,Yes,High,0.07318321855159103,1.0,0.0876538629109098,17.0
REC01162,2021-01-24,Central,Wakiso,Plantation,6101.18,12.72,1598.2,399.0,6,No,Low,0.002084842604217545,0.0,0.0653971854624843,0.0
REC01163,2023-08-25,Northern,Gulu,Dry Forest,6800.9,298.72,1384.5,92.0,15,No,Medium,0.043923598347277576,0.0,0.013527621344233852,0.0
REC01164,2022-12-16,Western,Kabale,Dry Forest,1617.53,29.26,1071.1,267.0,1,No,Low,0.01808930900817914,0.0,0.16506649026602288,0.0
REC01165,2022-10-31,Western,Kabale,Mangrove,4615.28,331.96,2250.8,425.0,5,No,High,0.07192629699606524,0.0,0.09208542060286701,0.0
REC01166,2022-12-24,Eastern,Mbale,Tropical Rainforest,5689.99,240.36,990.0,180.0,23,No,Medium,0.042242604995790856,0.0,0.031634501993852364,0.0
REC01167,2022-10-06,Western,Kabale,Dry Forest,198.37,6.31,1240.3,801.0,0,No,Low,0.03180924534959923,0.0,4.037908958007764,0.0
REC01168,2021-06-21,Central,Mukono,Plantation,6391.2,218.92,1555.0,480.0,15,Yes,High,0.03425334835398673,1.0,0.07510326699211416,15.0
REC01169,2024-11-12,Western,Mbarara,Dry Forest,2121.3,72.5,1425.3,525.0,18,Yes,High,0.03417715551784283,1.0,0.24748974685334463,18.0
REC01170,2024-11-01,Eastern,Mbale,Dry Forest,4431.78,264.47,1623.2,233.0,0,No,Medium,0.05967579618121839,0.0,0.05257481192658481,0.0
REC01171,2022-09-29,Northern,Gulu,Woodland,4515.85,122.4,995.4,40.0,5,Yes,Medium,0.027104531815715757,1.0,0.008857690135854822,5.0
REC01172,2023-04-05,Western,Kabale,Montane Forest,4736.92,355.43,1242.7,497.0,11,No,High,0.07503398832996969,0.0,0.10492049686294047,0.0
REC01173,2023-08-30,Western,Mbarara,Plantation,6874.72,521.07,1776.8,506.0,10,Yes,High,0.07579508692717668,1.0,0.0736029976493588,10.0
REC01174,2024-03-10,Central,Wakiso,Woodland,5094.2,278.56,1843.9,675.0,20,Yes,High,0.054681794982529154,1.0,0.13250363158101372,20.0
REC01175,2024-10-30,Western,Kabale,Dry Forest,9213.36,654.52,765.7,671.0,5,No,High,0.0710403153681176,0.0,0.07282902220254066,0.0
REC01176,2023-03-26,Northern,Gulu,Tropical Rainforest,4922.73,115.71,1721.1,778.0,16,No,Medium,0.023505250135595495,0.0,0.1580423870494624,0.0
REC01177,2023-10-10,Western,Kabale,Dry Forest,4044.05,273.84,955.1,306.0,2,Yes,Medium,0.06771429631186557,1.0,0.07566672024332043,2.0
REC01178,2022-05-11,Central,Wakiso,Montane Forest,4022.46,222.89,1632.0,486.0,19,No,Medium,0.05541136518448909,0.0,0.12082158679017317,0.0
REC01179,2022-04-12,Central,Wakiso,Mangrove,3965.14,35.31,1624.8,684.0,14,No,Low,0.0089051080163626,0.0,0.17250336684202827,0.0
REC01180,2022-06-05,Eastern,Mbale,Mangrove,3834.23,281.38,1984.3,263.0,14,No,Medium,0.07338631224522264,0.0,0.06859265093643313,0.0
REC01181,2023-11-25,Central,Mukono,Plantation,6499.8,393.09,1814.7,481.0,5,Yes,High,0.06047724545370626,1.0,0.07400227699313824,5.0
REC01182,2022-12-11,Central,Wakiso,Tropical Rainforest,1130.95,33.44,1474.2,475.0,10,Yes,Low,0.029568062248552098,1.0,0.4200008842123878,10.0
REC01183,2024-02-29,Western,Kabale,Woodland,2803.5,160.1,2070.7,737.0,20,No,Medium,0.05710718744426609,0.0,0.2628856786160157,0.0
REC01184,2024-06-21,Western,Kabale,Montane Forest,4840.65,101.33,1683.8,302.0,1,Yes,Medium,0.020933139144536376,1.0,0.06238831561877021,1.0
REC01185,2024-12-18,Central,Wakiso,Woodland,8270.73,141.08,1638.1,172.0,5,Yes,Medium,0.017057744600537078,1.0,0.020796229595211064,5.0
REC01186,2023-07-25,Central,Mukono,Montane Forest,8521.5,209.78,814.0,297.0,6,Yes,Medium,0.02461773162001995,1.0,0.0348530188347122,6.0
REC01187,2023-01-08,Eastern,Mbale,Woodland,5720.93,236.9,1597.8,435.0,2,No,Medium,0.0414093512768029,0.0,0.07603658845677189,0.0
REC01188,2022-11-14,Eastern,Mbale,Woodland,6651.51,151.99,1993.1,707.0,14,No,Medium,0.022850450499209956,0.0,0.10629165407554074,0.0
REC01189,2023-07-03,Western,Mbarara,Montane Forest,7064.01,69.79,1028.8,348.0,3,Yes,Low,0.009879657588253698,1.0,0.04926380342043683,3.0
REC01190,2023-06-09,Central,Mukono,Tropical Rainforest,6184.06,452.77,2195.7,305.0,24,No,High,0.0732156544406102,0.0,0.04932034941446234,0.0
REC01191,2023-12-01,Western,Kabale,Montane Forest,845.91,58.73,2360.4,669.0,5,Yes,Low,0.06942818976013997,1.0,0.7908642763414548,5.0
REC01192,2021-07-20,Northern,Gulu,Dry Forest,6276.73,448.87,1864.6,84.0,2,Yes,High,0.0715133516974603,1.0,0.013382764592391261,2.0
REC01193,2022-12-26,Eastern,Mbale,Woodland,279.61,8.51,901.9,895.0,23,No,Low,0.03043524909695647,0.0,3.2008869496799113,0.0
REC01194,2024-02-12,Central,Mukono,Mangrove,1529.83,102.1,752.2,77.0,0,Yes,Medium,0.06673944163730611,1.0,0.05033238987338463,0.0
REC01195,2021-01-10,Central,Mukono,Woodland,7945.9,116.65,2357.8,70.0,16,No,Medium,0.014680527064272142,0.0,0.008809574749241747,0.0
REC01196,2023-10-30,Central,Wakiso,Montane Forest,519.29,1.75,2455.9,476.0,1,No,Low,0.003369985942344355,0.0,0.9166361763176646,0.0
REC01197,2022-11-23,Western,Mbarara,Dry Forest,7838.99,72.12,1319.3,231.0,10,No,Low,0.00920016481715119,0.0,0.029468081985051648,0.0
REC01198,2022-01-02,Western,Mbarara,Dry Forest,7811.11,488.41,1874.1,47.0,15,No,High,0.06252760491146585,0.0,0.006017070557193536,0.0
REC01199,2021-12-20,Western,Kabale,Woodland,3340.46,246.3,1401.2,569.0,25,No,Medium,0.07373236021386276,0.0,0.1703358220125372,0.0
REC01200,2021-08-16,Eastern,Mbale,Dry Forest,169.86,8.06,2470.3,717.0,16,Yes,High,0.04745084186977511,1.0,4.221123277993642,16.0
REC01201,2024-03-27,Central,Mukono,Montane Forest,2870.28,192.91,1297.8,787.0,10,No,Medium,0.06720947085301782,0.0,0.27418927770113016,0.0
REC01202,2023-05-18,Eastern,Mbale,Mangrove,9212.07,527.45,1827.2,717.0,1,Yes,High,0.05725640382671865,1.0,0.077832669530301,1.0
REC01203,2022-07-13,Northern,Gulu,Dry Forest,3100.37,203.67,1066.7,122.0,10,Yes,Medium,0.06569215932291952,1.0,0.03935014207981628,10.0
REC01204,2023-02-14,Central,Wakiso,Woodland,8582.1,398.17,1760.5,420.0,0,No,High,0.04639540438820335,0.0,0.048939070856783305,0.0
REC01205,2022-11-05,Central,Wakiso,Woodland,5627.46,395.65,832.4,185.0,3,Yes,High,0.0703070301699168,1.0,0.032874511769075215,3.0
REC01206,2021-06-04,Central,Wakiso,Plantation,9156.07,579.8,2395.5,687.0,11,No,High,0.0633241117641084,0.0,0.0750321917591281,0.0
REC01207,2024-05-02,Central,Wakiso,Dry Forest,4677.24,350.53,1447.5,409.0,10,Yes,High,0.07494377025767332,1.0,0.08744473236353063,10.0
REC01208,2022-09-27,Eastern,Mbale,Dry Forest,9473.96,586.11,1005.7,115.0,14,Yes,High,0.061865365697131934,1.0,0.012138535522632565,14.0
REC01209,2023-11-12,Western,Mbarara,Woodland,4254.99,15.38,1636.5,360.0,3,No,Low,0.0036145795877311113,0.0,0.08460654431620286,0.0
REC01210,2023-10-02,Eastern,Mbale,Tropical Rainforest,2575.84,108.76,1769.3,763.0,25,No,Medium,0.04222311944841294,0.0,0.2962140505621467,0.0
REC01211,2024-06-08,Western,Mbarara,Tropical Rainforest,3964.99,18.05,2197.8,438.0,13,Yes,High,0.004552344394311209,1.0,0.11046686120267643,13.0
REC01212,2024-10-19,Western,Kabale,Tropical Rainforest,941.42,62.1,748.0,857.0,13,No,Low,0.06596418176796755,0.0,0.9103269529009369,0.0
REC01213,2021-09-17,Central,Wakiso,Mangrove,7923.31,470.13,824.1,86.0,7,Yes,High,0.05933505062909314,1.0,0.010854049633297195,7.0
REC01214,2023-02-03,Western,Mbarara,Montane Forest,9114.19,563.34,1401.1,722.0,25,No,High,0.06180911304240969,0.0,0.07921713284449852,0.0
REC01215,2023-11-22,Western,Kabale,Montane Forest,6769.59,437.46,1440.2,330.0,2,No,High,0.06462134339007236,0.0,0.04874741306342038,0.0
REC01216,2021-06-06,Eastern,Mbale,Montane Forest,7970.51,259.73,1029.4,295.0,1,No,Medium,0.03258637151198606,0.0,0.03701143339635732,0.0
REC01217,2024-02-04,Central,Wakiso,Plantation,6836.42,15.44,2210.3,892.0,21,No,Low,0.0022584920177519813,0.0,0.13047764765769218,0.0
REC01218,2022-07-27,Central,Mukono,Montane Forest,3573.43,45.26,962.3,662.0,7,No,Low,0.012665702140520452,0.0,0.18525618243536324,0.0
REC01219,2021-08-09,Western,Kabale,Woodland,5314.79,278.2,1926.7,489.0,20,Yes,High,0.052344495266981386,1.0,0.09200739822269553,20.0
REC01220,2022-07-07,Western,Kabale,Dry Forest,5680.9,79.02,1915.1,80.0,21,No,Low,0.013909767818479466,0.0,0.014082275695752435,0.0
REC01221,2024-09-20,Eastern,Mbale,Plantation,4942.05,70.52,1608.2,829.0,14,No,Low,0.014269382138990903,0.0,0.16774415475359414,0.0
REC01222,2024-09-11,Northern,Gulu,Tropical Rainforest,1743.09,109.02,2321.9,402.0,24,No,Medium,0.06254410271414557,0.0,0.23062492470268317,0.0
REC01223,2024-07-01,Northern,Gulu,Plantation,8990.52,280.75,1889.2,294.0,8,No,Medium,0.03122733723967023,0.0,0.032701111837802485,0.0
REC01224,2021-05-07,Western,Kabale,Tropical Rainforest,5983.59,31.56,1264.6,356.0,13,No,Low,0.005274425553889889,0.0,0.05949605504387834,0.0
REC01225,2022-03-30,Central,Wakiso,Mangrove,7436.27,527.94,945.8,570.0,22,No,High,0.07099527047834465,0.0,0.07665133191774909,0.0
REC01226,2023-05-26,Central,Wakiso,Montane Forest,2691.13,107.12,1468.6,456.0,9,No,Medium,0.03980484034587701,0.0,0.169445548895817,0.0
REC01227,2023-10-16,Central,Wakiso,Montane Forest,9734.21,631.51,1408.3,585.0,3,No,High,0.064875321161142,0.0,0.060097326850355605,0.0
REC01228,2022-02-24,Northern,Gulu,Montane Forest,4446.71,54.92,869.6,271.0,20,No,Low,0.012350704228519513,0.0,0.0609439338297303,0.0
REC01229,2024-12-15,Central,Wakiso,Woodland,8331.28,188.33,1280.2,30.0,23,No,Medium,0.022605169913866775,0.0,0.003600887258620524,0.0
REC01230,2024-01-26,Northern,Gulu,Dry Forest,7018.18,509.34,2401.3,633.0,11,No,High,0.07257437113325677,0.0,0.09019432388453986,0.0
